user,r_u_bar
91068,2.0
91069,3.5
91070,4.0
91071,3.6065573770491803
91072,3.0
91073,4.0
91074,3.0
91075,3.5
91076,4.0
91077,3.6875
91078,4.0
91079,4.2
91080,5.0
91081,5.0
91082,4.0
91083,4.0
91084,3.0
91085,3.8
91086,4.25
91087,4.166666666666667
91088,4.0
91089,4.0
91090,3.870967741935484
91091,4.0
91092,4.0
91093,3.5925925925925926
91094,4.75
91095,4.0
91096,2.0
91097,3.3684210526315788
91098,4.214285714285714
91099,4.0
91100,4.5
91101,4.5
91102,3.774193548387097
91103,3.7777777777777777
91104,4.1
91105,3.744186046511628
91106,3.625
91107,4.0
91108,4.128205128205129
91109,4.594594594594595
91110,4.0
91111,4.75
91112,3.909090909090909
91113,5.0
91114,4.0
91115,5.0
91116,3.6666666666666665
91117,3.7777777777777777
91118,3.260869565217391
91119,5.0
91120,3.857142857142857
91121,4.0
91122,3.3962264150943398
91123,3.5
91124,5.0
91125,1.0
91126,4.0
91127,3.5
91128,1.0
91129,3.8333333333333335
91130,3.75
91131,4.0
91132,3.0
91133,3.769230769230769
91134,5.0
91135,4.625
91136,3.8
91137,3.6666666666666665
91138,3.7777777777777777
91139,3.9375
91140,4.0
91141,4.0
91142,3.357142857142857
91143,3.0
91144,4.0
91145,3.4285714285714284
91146,3.0
91147,4.0
91148,4.0
91149,3.0
91150,3.0
91151,3.25
91152,3.671875
91153,5.0
91154,3.8333333333333335
91155,4.0
91156,3.857142857142857
91157,4.9
91158,3.6666666666666665
91159,4.0
91160,4.0
91161,3.7777777777777777
91162,3.8333333333333335
91163,4.0
91164,4.333333333333333
91165,4.0
91166,4.0
91167,3.8289473684210527
91168,3.8333333333333335
91169,3.2
91170,4.0
91171,3.85
91172,3.0
91173,1.0
91174,4.136363636363637
91175,1.0
91176,2.6666666666666665
91177,5.0
91178,4.0
91179,3.9523809523809526
91180,4.32
91181,3.857142857142857
91182,4.333333333333333
91183,4.25
91184,3.95
91185,3.5
91186,3.0
91187,3.0
91188,5.0
91189,5.0
91190,4.2
91191,3.0
91192,4.089887640449438
91193,4.5
91194,3.6666666666666665
91195,2.0
91196,5.0
91197,3.75
91198,3.0
91199,3.625
91200,5.0
91201,3.2
91202,3.8333333333333335
91203,4.0
91204,4.0
91205,3.0
91206,3.857142857142857
91207,3.6
91208,3.7346938775510203
91209,3.7777777777777777
91210,4.0
91211,3.0
91212,2.909090909090909
91213,4.666666666666667
91214,5.0
91215,5.0
91216,3.5
91217,3.4761904761904763
91218,3.619047619047619
91219,2.0
91220,4.0
91221,4.375
91222,1.0
91223,3.3333333333333335
91224,3.3333333333333335
91225,3.75
91226,3.6
91227,3.5
91228,4.0
91229,3.7142857142857144
91230,4.0
91231,2.6666666666666665
91232,4.0
91233,4.0
91234,3.857142857142857
91235,3.0606060606060606
91236,4.0
91237,4.333333333333333
91238,3.3333333333333335
91239,4.0
91240,1.0
91241,1.0
91242,2.4
91243,3.5
91244,3.736842105263158
91245,3.7857142857142856
91246,4.0
91247,3.875
91248,4.0
91249,3.3333333333333335
91250,4.0
91251,3.0
91252,5.0
91253,3.727272727272727
91254,4.3
91255,4.0
91256,4.0
91257,3.9473684210526314
91258,5.0
91259,4.0
91260,5.0
91261,3.9411764705882355
91262,5.0
91263,5.0
91264,2.8333333333333335
91265,4.416666666666667
91266,3.5714285714285716
91267,5.0
91268,3.5
91269,5.0
91270,4.0
91271,4.25
91272,3.0
91273,4.5
91274,4.0
91275,3.8214285714285716
91276,3.966666666666667
91277,3.0
91278,3.727272727272727
91279,3.25
91280,3.5
91281,4.0
91282,3.0
91283,4.1
91284,3.4757281553398056
91285,3.588235294117647
91286,3.8461538461538463
91287,3.8
91288,3.8181818181818183
91289,4.0
91290,5.0
91291,3.5
91292,4.0
91293,3.0
91294,1.0
91295,3.5
91296,3.0
91297,1.0
91298,4.0
91299,3.1666666666666665
91300,3.923076923076923
91301,4.181818181818182
91302,4.222222222222222
91303,5.0
91304,3.5
91305,3.25
91306,3.0
91307,4.0
91308,4.266666666666667
91309,4.0
91310,4.5
91311,4.0
91312,3.25
91313,5.0
91314,4.0
91315,3.0
91316,2.923076923076923
91317,3.8
91318,3.5
91319,5.0
91320,4.0
91321,3.966292134831461
91322,1.0
91323,3.0
91324,3.5
91325,2.3
91326,2.5
91327,4.0
91328,2.5
91329,4.0
91330,4.5
91331,2.0
91332,1.0
91333,3.0
91334,3.8157894736842106
91335,4.0
91336,3.409090909090909
91337,2.0
91338,3.357142857142857
91339,1.0
91340,5.0
91341,3.8
91342,3.357142857142857
91343,3.3333333333333335
91344,4.0
91345,5.0
91346,3.533333333333333
91347,3.9166666666666665
91348,5.0
91349,4.454545454545454
91350,4.05
91351,3.909090909090909
91352,4.0
91353,3.0
91354,5.0
91355,4.0
91356,4.5
91357,3.6875
91358,5.0
91359,4.0
91360,3.746031746031746
91361,5.0
91362,3.310344827586207
91363,4.6
91364,3.6964285714285716
91365,3.3846153846153846
91366,4.5
91367,3.3333333333333335
91368,2.8333333333333335
91369,4.0
91370,4.454545454545454
91371,4.5
91372,3.7058823529411766
91373,3.5
91374,4.287878787878788
91375,3.5454545454545454
91376,1.0
91377,4.0
91378,1.0
91379,3.4285714285714284
91380,5.0
91381,4.0
91382,3.2
91383,4.0
91384,4.0
91385,4.3
91386,3.75
91387,4.0
91388,4.125
91389,3.95
91390,5.0
91391,4.0
91392,4.0
91393,4.0
91394,3.4
91395,3.7142857142857144
91396,4.0
91397,3.269230769230769
91398,3.8461538461538463
91399,4.0
91400,3.5
91401,4.0
91402,4.0
91403,3.0
91404,4.8
91405,4.444444444444445
91406,2.0
91407,3.4444444444444446
91408,1.0
91409,4.333333333333333
91410,2.0
91411,4.0
91412,4.0
91413,3.75
91414,4.444444444444445
91415,3.622950819672131
91416,5.0
91417,3.923076923076923
91418,4.333333333333333
91419,4.0
91420,3.4285714285714284
91421,5.0
91422,5.0
91423,4.363636363636363
91424,3.730769230769231
91425,5.0
91426,3.5
91427,3.769230769230769
91428,4.214285714285714
91429,2.0
91430,5.0
91431,1.0
91432,5.0
91433,5.0
91434,4.333333333333333
91435,3.4166666666666665
91436,4.333333333333333
91437,3.0
91438,1.0
91439,4.0
91440,4.0
91441,4.357142857142857
91442,3.6666666666666665
91443,4.041666666666667
91444,3.888888888888889
91445,1.0
91446,3.15
91447,4.0
91448,4.5
91449,4.0
91450,3.5
91451,3.4166666666666665
91452,3.9285714285714284
91453,4.0
91454,4.0
91455,3.962962962962963
91456,4.2
91457,3.473684210526316
91458,4.0
91459,5.0
91460,1.0
91461,5.0
91462,5.0
91463,1.8333333333333333
91464,3.84
91465,4.5
91466,4.333333333333333
91467,4.0
91468,4.0
91469,4.0
91470,5.0
91471,3.8181818181818183
91472,3.5714285714285716
91473,4.0
91474,3.0
91475,3.554054054054054
91476,3.6666666666666665
91477,3.0
91478,3.3529411764705883
91479,5.0
91480,3.3333333333333335
91481,3.558139534883721
91482,3.4285714285714284
91483,1.0
91484,2.727272727272727
91485,3.25
91486,3.2
91487,4.0
91488,3.857142857142857
91489,4.0
91490,4.0
91491,4.5
91492,3.4
91493,4.0
91494,4.0
91495,3.25
91496,2.6666666666666665
91497,4.0
91498,3.75
91499,3.857142857142857
91500,5.0
91501,4.0
91502,4.0
91503,5.0
91504,1.0
91505,4.0
91506,3.347826086956522
91507,5.0
91508,2.3333333333333335
91509,3.0
91510,3.076923076923077
91511,3.52
91512,3.8333333333333335
91513,3.0
91514,4.0
91515,4.395348837209302
91516,4.0
91517,4.0
91518,3.375
91519,3.893617021276596
91520,3.0
91521,4.0
91522,2.6666666666666665
91523,4.0
91524,1.0
91525,5.0
91526,3.8444444444444446
91527,3.0
91528,1.0
91529,3.75
91530,4.363636363636363
91531,3.6666666666666665
91532,3.4545454545454546
91533,4.2727272727272725
91534,5.0
91535,3.5223880597014925
91536,3.6511627906976742
91537,4.0
91538,3.3636363636363638
91539,3.8260869565217392
91540,3.78125
91541,3.8095238095238093
91542,3.7333333333333334
91543,1.0
91544,5.0
91545,4.148148148148148
91546,3.888888888888889
91547,4.0
91548,4.125
91549,3.3333333333333335
91550,4.333333333333333
91551,3.9375
91552,3.588235294117647
91553,4.0
91554,4.0
91555,3.857142857142857
91556,5.0
91557,3.090909090909091
91558,3.5
91559,4.428571428571429
91560,4.0
91561,4.5
91562,4.0
91563,4.0
91564,3.9
91565,1.0
91566,4.5
91567,4.651162790697675
91568,4.285714285714286
91569,4.842105263157895
91570,3.933333333333333
91571,4.2439024390243905
91572,3.0
91573,3.3333333333333335
91574,3.4210526315789473
91575,4.5
91576,3.732142857142857
91577,5.0
91578,5.0
91579,5.0
91580,3.6666666666666665
91581,5.0
91582,3.1818181818181817
91583,3.6666666666666665
91584,4.5
91585,2.5
91586,4.090909090909091
91587,3.25
91588,3.324324324324324
91589,5.0
91590,3.5
91591,4.0
91592,3.2
91593,4.0
91594,4.0
91595,3.838709677419355
91596,5.0
91597,3.8358208955223883
91598,3.7886178861788617
91599,5.0
91600,5.0
91601,4.5
91602,4.0
91603,4.113636363636363
91604,3.8205128205128207
91605,3.75
91606,5.0
91607,4.5
91608,4.206896551724138
91609,4.0
91610,1.0
91611,4.0
91612,4.0
91613,4.0
91614,4.1
91615,4.0
91616,4.050724637681159
91617,3.0
91618,5.0
91619,3.4285714285714284
91620,4.0
91621,4.0
91622,4.0
91623,3.3333333333333335
91624,3.3333333333333335
91625,4.2
91626,3.8333333333333335
91627,4.083333333333333
91628,3.0
91629,5.0
91630,5.0
91631,4.1
91632,3.425925925925926
91633,4.977011494252873
91634,4.0
91635,3.5
91636,3.6774193548387095
91637,4.0
91638,4.0
91639,4.25
91640,3.8225806451612905
91641,4.0
91642,3.3333333333333335
91643,1.0
91644,4.105263157894737
91645,3.6491228070175437
91646,3.5217391304347827
91647,4.2
91648,5.0
91649,5.0
91650,3.3947368421052633
91651,4.333333333333333
91652,4.0
91653,5.0
91654,1.0
91655,3.8
91656,4.0
91657,3.95
91658,4.0
91659,3.6666666666666665
91660,3.0
91661,5.0
91662,5.0
91663,3.0
91664,5.0
91665,4.0625
91666,4.0
91667,3.5
91668,3.8372093023255816
91669,3.53125
91670,3.857142857142857
91671,4.6
91672,3.888888888888889
91673,3.0
91674,3.5
91675,4.0
91676,1.0
91677,3.7222222222222223
91678,3.6243654822335025
91679,3.857142857142857
91680,4.0
91681,3.0
91682,2.0
91683,4.6923076923076925
91684,4.2
91685,3.5
91686,2.0
91687,5.0
91688,4.5
91689,3.857142857142857
91690,5.0
91691,3.3333333333333335
91692,4.0
91693,3.75
91694,3.5
91695,4.0
91696,3.5833333333333335
91697,3.0
91698,3.391304347826087
91699,4.0
91700,4.0
91701,4.5
91702,3.8333333333333335
91703,4.181818181818182
91704,2.0
91705,3.4444444444444446
91706,4.5
91707,4.444444444444445
91708,3.0
91709,2.6666666666666665
91710,3.3333333333333335
91711,3.0
91712,4.5
91713,4.0
91714,4.0
91715,3.125
91716,2.6666666666666665
91717,4.0
91718,4.0
91719,3.875
91720,4.666666666666667
91721,4.0
91722,4.0
91723,3.7777777777777777
91724,4.0
91725,4.5
91726,1.0
91727,3.0
91728,5.0
91729,4.0
91730,4.125
91731,3.923076923076923
91732,5.0
91733,4.333333333333333
91734,3.0
91735,2.0
91736,3.4
91737,4.0
91738,3.909090909090909
91739,3.8
91740,4.0
91741,1.0
91742,4.0
91743,3.75
91744,4.25
91745,3.4
91746,3.5
91747,3.75
91748,4.0
91749,3.4705882352941178
91750,5.0
91751,4.3478260869565215
91752,3.588235294117647
91753,3.25
91754,4.5
91755,4.0
91756,3.0
91757,2.0
91758,3.6666666666666665
91759,4.0
91760,3.0
91761,3.0
91762,3.4444444444444446
91763,4.0
91764,3.0
91765,3.8
91766,4.0
91767,3.7560975609756095
91768,4.25
91769,5.0
91770,4.75
91771,3.0
91772,2.6666666666666665
91773,4.7
91774,3.8461538461538463
91775,3.4693877551020407
91776,3.5
91777,4.0
91778,1.0
91779,3.92
91780,3.2777777777777777
91781,3.4285714285714284
91782,3.869565217391304
91783,2.0
91784,5.0
91785,3.933333333333333
91786,4.222222222222222
91787,2.0
91788,4.5
91789,3.5
91790,3.6666666666666665
91791,3.8461538461538463
91792,3.357142857142857
91793,5.0
91794,1.0
91795,4.2631578947368425
91796,4.0
91797,3.3333333333333335
91798,3.933333333333333
91799,3.142857142857143
91800,3.8333333333333335
91801,3.5
91802,4.0
91803,2.8
91804,3.25
91805,2.0
91806,3.3333333333333335
91807,4.0
91808,3.6666666666666665
91809,2.6666666666666665
91810,2.0
91811,4.0
91812,3.5833333333333335
91813,2.1666666666666665
91814,3.3333333333333335
91815,4.5
91816,4.0
91817,5.0
91818,1.0
91819,3.5416666666666665
91820,3.857142857142857
91821,3.0
91822,3.6363636363636362
91823,4.285714285714286
91824,3.5
91825,4.083333333333333
91826,3.71875
91827,4.333333333333333
91828,3.7777777777777777
91829,4.5
91830,4.0
91831,3.5384615384615383
91832,4.0
91833,3.75
91834,3.7142857142857144
91835,3.5757575757575757
91836,3.0
91837,3.642857142857143
91838,4.066666666666666
91839,3.6363636363636362
91840,3.1666666666666665
91841,3.7857142857142856
91842,3.6
91843,3.3333333333333335
91844,3.3
91845,5.0
91846,4.0
91847,3.727272727272727
91848,1.0
91849,4.2
91850,3.5350877192982457
91851,3.8
91852,4.0
91853,4.0
91854,3.0
91855,3.3
91856,3.896551724137931
91857,3.6666666666666665
91858,3.0
91859,3.25
91860,3.642857142857143
91861,3.7254901960784315
91862,4.333333333333333
91863,5.0
91864,3.6153846153846154
91865,2.0
91866,3.6
91867,3.5
91868,3.5
91869,4.088888888888889
91870,4.4
91871,1.0
91872,3.7037037037037037
91873,4.833333333333333
91874,3.4
91875,3.340909090909091
91876,5.0
91877,4.1
91878,4.125
91879,3.0
91880,4.0
91881,4.0
91882,4.166666666666667
91883,4.333333333333333
91884,3.3636363636363638
91885,3.1739130434782608
91886,4.090909090909091
91887,5.0
91888,4.823529411764706
91889,5.0
91890,4.0
91891,4.0
91892,4.0
91893,4.625
91894,3.3333333333333335
91895,4.0
91896,4.260869565217392
91897,4.0
91898,4.5
91899,5.0
91900,5.0
91901,1.0
91902,4.0
91903,4.0
91904,3.3
91905,3.6956521739130435
91906,4.0
91907,4.666666666666667
91908,4.0
91909,4.0
91910,3.5384615384615383
91911,4.5
91912,3.8421052631578947
91913,2.0
91914,5.0
91915,3.75
91916,4.0
91917,4.0
91918,3.0
91919,3.75
91920,5.0
91921,3.4814814814814814
91922,3.3043478260869565
91923,3.2222222222222223
91924,3.409090909090909
91925,3.25
91926,4.0
91927,3.888888888888889
91928,3.8
91929,3.8666666666666667
91930,3.0
91931,4.0
91932,4.125
91933,1.0
91934,3.7142857142857144
91935,5.0
91936,5.0
91937,4.833333333333333
91938,3.5
91939,3.888888888888889
91940,5.0
91941,3.4545454545454546
91942,5.0
91943,4.0
91944,3.5
91945,2.0
91946,3.823529411764706
91947,1.0
91948,3.272727272727273
91949,3.6363636363636362
91950,5.0
91951,3.26
91952,3.88
91953,3.9375
91954,4.0
91955,3.1578947368421053
91956,3.0
91957,3.6666666666666665
91958,3.6
91959,4.0
91960,4.0
91961,3.75
91962,4.071428571428571
91963,4.375
91964,5.0
91965,3.0
91966,3.8333333333333335
91967,4.166666666666667
91968,3.7142857142857144
91969,3.857142857142857
91970,4.25
91971,3.0
91972,3.888888888888889
91973,4.461538461538462
91974,5.0
91975,3.0
91976,5.0
91977,3.982142857142857
91978,3.9285714285714284
91979,4.0
91980,5.0
91981,3.787878787878788
91982,4.5
91983,4.0
91984,4.0
91985,4.6
91986,3.8958333333333335
91987,3.4444444444444446
91988,3.4166666666666665
91989,4.0
91990,4.043478260869565
91991,3.65
91992,4.166666666666667
91993,4.0
91994,4.0
91995,5.0
91996,3.8833333333333333
91997,4.0
91998,3.75
91999,3.6
92000,3.5
92001,4.222222222222222
92002,5.0
92003,4.090909090909091
92004,3.44
92005,4.0
92006,3.7142857142857144
92007,3.0
92008,4.0
92009,4.3
92010,3.5
92011,4.0
92012,3.9411764705882355
92013,4.038461538461538
92014,4.0
92015,4.0
92016,3.608695652173913
92017,3.5
92018,4.0
92019,4.0
92020,4.0
92021,3.375
92022,3.6666666666666665
92023,3.8260869565217392
92024,3.6666666666666665
92025,4.0
92026,3.25
92027,3.607142857142857
92028,5.0
92029,3.0
92030,3.5
92031,4.0
92032,3.5
92033,3.3220338983050848
92034,4.08
92035,3.0
92036,4.0
92037,5.0
92038,4.0
92039,1.0
92040,5.0
92041,4.041666666666667
92042,4.0
92043,4.04
92044,3.6
92045,5.0
92046,4.333333333333333
92047,3.0
92048,3.857142857142857
92049,1.0
92050,3.25
92051,3.7
92052,3.857142857142857
92053,5.0
92054,5.0
92055,4.25
92056,4.0
92057,2.0
92058,5.0
92059,3.8
92060,4.5
92061,4.333333333333333
92062,3.375
92063,4.0
92064,3.3333333333333335
92065,5.0
92066,3.625
92067,3.75
92068,5.0
92069,3.625
92070,4.0
92071,3.8333333333333335
92072,3.5
92073,1.75
92074,1.0
92075,4.5
92076,4.105263157894737
92077,2.0
92078,4.0
92079,5.0
92080,3.6666666666666665
92081,3.272727272727273
92082,3.6666666666666665
92083,3.25
92084,5.0
92085,4.0
92086,3.3333333333333335
92087,3.0
92088,3.857142857142857
92089,4.0
92090,4.125
92091,4.0
92092,3.5
92093,4.666666666666667
92094,5.0
92095,5.0
92096,1.0
92097,3.8
92098,5.0
92099,3.6153846153846154
92100,3.5714285714285716
92101,4.0
92102,3.0
92103,4.2
92104,5.0
92105,3.526315789473684
92106,3.909090909090909
92107,3.1333333333333333
92108,3.5714285714285716
92109,3.5
92110,2.0
92111,3.52
92112,2.6
92113,3.75
92114,4.0
92115,5.0
92116,3.5
92117,3.857142857142857
92118,4.555555555555555
92119,3.978723404255319
92120,4.2
92121,4.433333333333334
92122,4.0
92123,3.5
92124,4.75
92125,3.6666666666666665
92126,3.0
92127,3.4285714285714284
92128,3.3333333333333335
92129,3.3333333333333335
92130,3.25
92131,3.6666666666666665
92132,3.7857142857142856
92133,4.0
92134,4.0
92135,5.0
92136,4.0
92137,5.0
92138,4.0
92139,4.25
92140,4.0
92141,4.666666666666667
92142,4.571428571428571
92143,4.558139534883721
92144,4.2592592592592595
92145,3.5
92146,3.793103448275862
92147,3.6666666666666665
92148,4.0
92149,4.5
92150,3.25
92151,3.6
92152,3.4166666666666665
92153,3.75
92154,4.0
92155,3.0
92156,3.8076923076923075
92157,3.0
92158,3.5
92159,1.0
92160,2.0
92161,2.142857142857143
92162,3.8333333333333335
92163,4.0
92164,1.5
92165,3.75
92166,4.0
92167,3.0
92168,4.0
92169,4.0
92170,4.25
92171,4.0
92172,3.75
92173,3.8095238095238093
92174,4.0
92175,3.8
92176,4.25
92177,4.666666666666667
92178,3.5
92179,3.9
92180,5.0
92181,4.5
92182,3.7586206896551726
92183,4.0
92184,3.6666666666666665
92185,4.382352941176471
92186,3.0
92187,4.375
92188,4.0
92189,4.0
92190,4.0
92191,3.230769230769231
92192,4.333333333333333
92193,4.0
92194,3.0
92195,3.0
92196,3.9318181818181817
92197,3.5
92198,1.0
92199,3.9555555555555557
92200,3.7142857142857144
92201,3.7142857142857144
92202,4.0
92203,3.6666666666666665
92204,4.0
92205,2.25
92206,3.0
92207,5.0
92208,4.0
92209,3.25
92210,4.0
92211,3.5
92212,3.838709677419355
92213,5.0
92214,3.6
92215,3.6481481481481484
92216,3.0
92217,3.0
92218,4.0
92219,4.266666666666667
92220,5.0
92221,3.3076923076923075
92222,4.0
92223,3.4285714285714284
92224,3.75
92225,4.0
92226,2.7333333333333334
92227,3.9047619047619047
92228,3.95
92229,3.6666666666666665
92230,4.0
92231,4.181818181818182
92232,2.0
92233,4.0
92234,3.142857142857143
92235,3.6666666666666665
92236,1.0
92237,4.0
92238,3.5869565217391304
92239,4.666666666666667
92240,4.0
92241,4.0
92242,4.0
92243,3.5
92244,4.6
92245,3.53125
92246,4.0
92247,4.0
92248,4.2
92249,3.888888888888889
92250,3.526315789473684
92251,3.75
92252,4.0
92253,4.0
92254,4.090909090909091
92255,3.52
92256,3.6956521739130435
92257,1.75
92258,4.0
92259,3.55
92260,3.6
92261,3.9696969696969697
92262,4.142857142857143
92263,3.0
92264,4.538461538461538
92265,4.0
92266,4.5
92267,3.8076923076923075
92268,4.2
92269,4.75
92270,4.333333333333333
92271,5.0
92272,4.2
92273,3.4285714285714284
92274,2.5
92275,4.0
92276,4.0
92277,2.888888888888889
92278,3.625
92279,3.235294117647059
92280,3.869565217391304
92281,5.0
92282,2.5
92283,5.0
92284,3.6666666666666665
92285,4.0
92286,3.0
92287,2.1666666666666665
92288,1.0
92289,4.029411764705882
92290,3.6363636363636362
92291,3.65
92292,3.5714285714285716
92293,4.75
92294,5.0
92295,3.0
92296,2.5
92297,3.5272727272727273
92298,4.6
92299,3.3333333333333335
92300,3.6171875
92301,4.0
92302,4.0
92303,3.6
92304,3.814814814814815
92305,4.0588235294117645
92306,3.1666666666666665
92307,3.3333333333333335
92308,3.25
92309,4.0
92310,3.2857142857142856
92311,5.0
92312,3.3333333333333335
92313,3.6178861788617884
92314,4.0
92315,4.0
92316,3.347826086956522
92317,3.5
92318,3.4210526315789473
92319,3.9
92320,3.5
92321,5.0
92322,4.0
92323,3.3255813953488373
92324,4.888888888888889
92325,4.0
92326,3.0
92327,3.0
92328,4.5
92329,5.0
92330,4.0
92331,4.84
92332,4.0
92333,5.0
92334,4.0
92335,4.5
92336,4.0
92337,4.0476190476190474
92338,4.0
92339,4.333333333333333
92340,4.0
92341,3.0
92342,3.0
92343,2.6
92344,3.5
92345,3.8
92346,5.0
92347,4.0
92348,4.0
92349,2.0
92350,3.5
92351,3.9743589743589745
92352,3.4457831325301207
92353,5.0
92354,5.0
92355,3.7142857142857144
92356,4.0
92357,2.5
92358,4.0
92359,5.0
92360,3.0
92361,4.333333333333333
92362,3.0
92363,3.0
92364,4.5
92365,3.6666666666666665
92366,4.333333333333333
92367,4.0
92368,2.923076923076923
92369,2.7777777777777777
92370,4.117647058823529
92371,3.5
92372,2.75
92373,3.2857142857142856
92374,3.9523809523809526
92375,5.0
92376,5.0
92377,4.0
92378,4.0
92379,3.8333333333333335
92380,4.333333333333333
92381,3.486842105263158
92382,3.0
92383,3.5
92384,5.0
92385,5.0
92386,4.0
92387,3.75
92388,4.2
92389,3.2615384615384615
92390,3.5
92391,2.5
92392,4.0
92393,4.0
92394,4.111111111111111
92395,3.0
92396,3.0
92397,4.0
92398,3.8484848484848486
92399,3.5
92400,4.0
92401,3.75
92402,3.0
92403,2.0
92404,3.769230769230769
92405,4.0
92406,4.0
92407,3.5238095238095237
92408,4.5
92409,4.529411764705882
92410,4.0
92411,3.375
92412,4.111111111111111
92413,4.0
92414,3.769230769230769
92415,4.64
92416,3.0
92417,3.875
92418,3.4011976047904193
92419,3.533333333333333
92420,4.529411764705882
92421,4.0
92422,4.0
92423,3.7857142857142856
92424,3.4210526315789473
92425,3.875
92426,4.0
92427,3.6122448979591835
92428,3.8666666666666667
92429,4.107142857142857
92430,3.8333333333333335
92431,3.5555555555555554
92432,4.0
92433,3.0
92434,3.0
92435,3.2325581395348837
92436,4.0
92437,4.5
92438,4.666666666666667
92439,4.0
92440,3.5
92441,4.3
92442,4.0
92443,4.5
92444,4.0
92445,5.0
92446,3.95
92447,2.4285714285714284
92448,3.411764705882353
92449,4.0
92450,3.8333333333333335
92451,5.0
92452,5.0
92453,3.888888888888889
92454,2.5
92455,3.8636363636363638
92456,3.8048780487804876
92457,2.7142857142857144
92458,3.6176470588235294
92459,4.018867924528302
92460,4.857142857142857
92461,4.8
92462,5.0
92463,5.0
92464,3.5714285714285716
92465,5.0
92466,3.75
92467,1.0
92468,4.0
92469,4.5
92470,3.8181818181818183
92471,3.1818181818181817
92472,3.0
92473,3.5
92474,3.6
92475,4.25
92476,4.333333333333333
92477,4.0
92478,5.0
92479,4.5
92480,4.714285714285714
92481,5.0
92482,3.5
92483,3.75
92484,3.9767441860465116
92485,3.5
92486,4.0
92487,4.0
92488,4.3125
92489,4.2
92490,3.6666666666666665
92491,4.333333333333333
92492,1.0
92493,4.0
92494,3.0
92495,3.2
92496,2.6
92497,3.75
92498,4.428571428571429
92499,3.823529411764706
92500,5.0
92501,4.076923076923077
92502,2.857142857142857
92503,5.0
92504,4.0
92505,4.0
92506,4.0
92507,3.1666666666666665
92508,3.8461538461538463
92509,3.4901960784313726
92510,3.7
92511,5.0
92512,5.0
92513,4.0
92514,5.0
92515,3.4705882352941178
92516,3.409090909090909
92517,3.6875
92518,3.4545454545454546
92519,3.0
92520,1.0
92521,3.5
92522,1.6
92523,5.0
92524,4.333333333333333
92525,3.4285714285714284
92526,4.241379310344827
92527,5.0
92528,4.0
92529,4.25
92530,5.0
92531,3.933333333333333
92532,2.4
92533,4.0
92534,5.0
92535,3.6666666666666665
92536,5.0
92537,3.0
92538,3.789473684210526
92539,4.0
92540,5.0
92541,3.6666666666666665
92542,4.833333333333333
92543,4.0
92544,3.7241379310344827
92545,3.5714285714285716
92546,4.0
92547,3.8333333333333335
92548,5.0
92549,3.923076923076923
92550,5.0
92551,3.4285714285714284
92552,4.833333333333333
92553,3.6666666666666665
92554,4.0
92555,3.933333333333333
92556,3.727272727272727
92557,4.0
92558,4.0
92559,4.2
92560,4.142857142857143
92561,3.6052631578947367
92562,4.5
92563,4.5
92564,5.0
92565,4.27027027027027
92566,3.864864864864865
92567,3.888888888888889
92568,4.0
92569,3.9444444444444446
92570,3.0
92571,5.0
92572,3.8333333333333335
92573,4.5
92574,4.153846153846154
92575,3.3333333333333335
92576,3.0
92577,1.5
92578,3.0
92579,1.75
92580,3.5
92581,5.0
92582,3.5
92583,5.0
92584,4.25
92585,5.0
92586,3.3333333333333335
92587,2.0
92588,4.0
92589,3.8333333333333335
92590,4.25
92591,3.0
92592,3.0
92593,4.0
92594,3.4285714285714284
92595,1.0
92596,3.5
92597,4.291666666666667
92598,3.9047619047619047
92599,3.0
92600,4.0
92601,4.75
92602,4.0
92603,3.0
92604,4.0
92605,3.42
92606,3.5
92607,3.75
92608,4.0
92609,2.0
92610,3.6666666666666665
92611,3.0
92612,4.0
92613,4.5
92614,3.8125
92615,3.65625
92616,3.5
92617,3.5
92618,3.0
92619,4.4
92620,4.0
92621,3.875
92622,3.1176470588235294
92623,4.142857142857143
92624,4.0
92625,3.6666666666666665
92626,4.5
92627,3.8
92628,3.7
92629,3.0
92630,3.55
92631,3.857142857142857
92632,3.5
92633,4.0
92634,3.0
92635,5.0
92636,3.3333333333333335
92637,5.0
92638,3.764705882352941
92639,3.5
92640,4.0
92641,4.0
92642,3.0
92643,2.3333333333333335
92644,4.0
92645,4.0
92646,3.5
92647,3.875
92648,3.903225806451613
92649,1.0
92650,3.6818181818181817
92651,3.0
92652,3.6
92653,4.333333333333333
92654,4.0
92655,4.5
92656,3.5
92657,3.9310344827586206
92658,4.0
92659,3.5
92660,3.962962962962963
92661,5.0
92662,3.2857142857142856
92663,4.095238095238095
92664,5.0
92665,4.0
92666,3.25
92667,3.25
92668,3.192982456140351
92669,3.25
92670,4.0
92671,4.0
92672,5.0
92673,3.116279069767442
92674,4.333333333333333
92675,2.75
92676,4.0
92677,3.5
92678,4.666666666666667
92679,4.0
92680,3.8666666666666667
92681,4.5
92682,3.4
92683,4.333333333333333
92684,4.5
92685,5.0
92686,4.0
92687,3.85
92688,4.5
92689,4.363636363636363
92690,3.0
92691,2.0
92692,3.8
92693,3.95
92694,3.880952380952381
92695,4.0
92696,4.333333333333333
92697,4.0
92698,4.125
92699,3.75
92700,4.0
92701,3.6
92702,5.0
92703,5.0
92704,1.0
92705,4.0
92706,3.6153846153846154
92707,3.9166666666666665
