item,r_i_bar
5413,3.4545454545454546
5414,3.8051948051948052
5415,3.763888888888889
5416,3.090909090909091
5417,3.814814814814815
5418,3.760869565217391
5419,3.423076923076923
5420,4.166666666666667
5421,3.75
5422,3.738095238095238
5423,3.4210526315789473
5424,2.9743589743589745
5425,3.822134387351779
5426,3.8896103896103895
5427,3.8153846153846156
5428,3.88
5429,3.6666666666666665
5430,3.6514285714285712
5431,3.6
5432,4.0
5433,3.508
5434,3.457516339869281
5435,3.7706576728499157
5436,3.4545454545454546
5437,3.5467980295566504
5438,2.803921568627451
5439,3.611111111111111
5440,3.5480225988700567
5441,3.7551020408163267
5442,3.358974358974359
5443,3.2444444444444445
5444,3.774193548387097
5445,3.9404761904761907
5446,3.604651162790698
5447,3.837037037037037
5448,3.607843137254902
5449,3.76
5450,3.353982300884956
5451,4.2727272727272725
5452,3.5357142857142856
5453,3.408888888888889
5454,4.3173076923076925
5455,3.1333333333333333
5456,3.7535211267605635
5457,3.707692307692308
5458,3.375
5459,3.769230769230769
5460,3.7062937062937062
5461,3.3636363636363638
5462,4.026178010471204
5463,3.9791666666666665
5464,4.147058823529412
5465,3.9804878048780488
5466,4.098591549295775
5467,3.9078341013824884
5468,4.138888888888889
5469,3.4782608695652173
5470,3.4096385542168677
5471,3.46875
5472,3.511627906976744
5473,3.6842105263157894
5474,4.196428571428571
5475,3.34375
5476,3.4
5477,4.0
5478,3.5052631578947366
5479,2.8
5480,3.925373134328358
5481,3.853801169590643
5482,4.285714285714286
5483,3.8385093167701863
5484,3.2847682119205297
5485,3.4194756554307117
5486,3.923076923076923
5487,3.4048780487804877
5488,3.8091603053435112
5489,4.070588235294117
5490,3.6610169491525424
5491,3.4223107569721116
5492,3.8076923076923075
5493,3.8962264150943398
5494,3.789189189189189
5495,4.218997361477572
5496,3.7203389830508473
5497,3.7
5498,3.4765625
5499,3.925233644859813
5500,3.63265306122449
5501,3.8222222222222224
5502,3.5398230088495577
5503,3.607476635514019
5504,3.4523809523809526
5505,3.9505494505494507
5506,3.8096774193548386
5507,3.2875
5508,3.7747252747252746
5509,3.85
5510,3.7658227848101267
5511,3.7241379310344827
5512,3.658385093167702
5513,3.5925925925925926
5514,4.014778325123153
5515,3.5757575757575757
5516,3.9158576051779934
5517,3.6666666666666665
5518,4.4298245614035086
5519,3.2209944751381214
5520,4.051724137931035
5521,3.981818181818182
5522,3.888888888888889
5523,4.027777777777778
5524,3.988372093023256
5525,3.851063829787234
5526,3.4761904761904763
5527,3.0576923076923075
5528,3.3963963963963963
5529,3.48
5530,3.776315789473684
5531,3.547169811320755
5532,3.7735042735042734
5533,3.7804878048780486
5534,3.88
5535,3.7023809523809526
5536,3.646153846153846
5537,3.455
5538,3.576923076923077
5539,3.234234234234234
5540,3.111111111111111
5541,3.3008130081300813
5542,3.3793103448275863
5543,3.9625
5544,3.4444444444444446
5545,3.3333333333333335
5546,3.9448529411764706
5547,3.5454545454545454
5548,4.128048780487805
5549,3.64
5550,3.511627906976744
5551,3.340909090909091
5552,4.083333333333333
5553,3.1666666666666665
5554,3.75
5555,3.369047619047619
5556,3.8043478260869565
5557,3.272727272727273
5558,3.269230769230769
5559,3.7295373665480427
5560,3.3066666666666666
5561,4.085714285714285
5562,3.5285714285714285
5563,3.411764705882353
5564,3.9523809523809526
5565,3.239130434782609
5566,3.9078947368421053
5567,3.7755102040816326
5568,3.7586206896551726
5569,3.6261398176291793
5570,3.88
5571,4.147058823529412
5572,3.5833333333333335
5573,3.5
5574,4.088235294117647
5575,3.6625
5576,3.1956521739130435
5577,3.3962264150943398
5578,3.2857142857142856
5579,3.5
5580,3.3372093023255816
5581,3.7661290322580645
5582,4.127118644067797
5583,2.9596774193548385
5584,3.272727272727273
5585,3.2222222222222223
5586,3.633663366336634
5587,3.75
5588,3.668918918918919
5589,3.4434782608695653
5590,4.011904761904762
5591,3.8849557522123894
5592,3.6690391459074734
5593,3.9741935483870967
5594,3.2943396226415094
5595,3.6288659793814433
5596,4.226744186046512
5597,3.926829268292683
5598,4.0
5599,3.837037037037037
5600,3.9468085106382977
5601,4.052631578947368
5602,4.0625
5603,3.5135135135135136
5604,3.7660818713450293
5605,3.6363636363636362
5606,3.5510204081632653
5607,3.2266666666666666
5608,3.75
5609,3.9851851851851854
5610,4.584905660377358
5611,3.6818181818181817
5612,2.9565217391304346
5613,3.3333333333333335
5614,3.6699029126213594
5615,3.4607843137254903
5616,4.134078212290503
5617,3.310077519379845
5618,3.023529411764706
5619,3.54320987654321
5620,3.37888198757764
5621,3.8527918781725887
5622,3.72
5623,4.0606060606060606
5624,2.912087912087912
5625,3.980769230769231
5626,3.7714285714285714
5627,3.5308056872037916
5628,3.623853211009174
5629,3.9489795918367347
5630,3.5652173913043477
5631,3.75
5632,3.7515151515151515
5633,3.888888888888889
5634,4.178571428571429
5635,4.041095890410959
5636,3.4551724137931035
5637,4.2102272727272725
5638,4.096774193548387
5639,4.043478260869565
5640,3.4615384615384617
5641,4.235294117647059
5642,3.1475409836065573
5643,3.2650602409638556
5644,3.5625
5645,3.740740740740741
5646,3.8542713567839195
5647,3.0606060606060606
5648,3.375
5649,3.6875
5650,3.7708333333333335
5651,4.096774193548387
5652,3.6666666666666665
5653,3.0408163265306123
5654,3.9431818181818183
5655,3.2819148936170213
5656,3.5454545454545454
5657,3.8055555555555554
5658,3.8378378378378377
5659,3.3739837398373984
5660,3.775
5661,3.7228915662650603
5662,3.78
5663,3.963855421686747
5664,3.423076923076923
5665,4.2
5666,3.9202127659574466
5667,4.180232558139535
5668,4.0
5669,3.537037037037037
5670,3.6666666666666665
5671,3.9537037037037037
5672,3.841530054644809
5673,4.14
5674,3.9797979797979797
5675,4.1
5676,3.7721518987341773
5677,3.1710526315789473
5678,3.2857142857142856
5679,3.435185185185185
5680,3.747191011235955
5681,3.4482758620689653
5682,3.658119658119658
5683,4.125
5684,3.359375
5685,3.1818181818181817
5686,3.535135135135135
5687,3.6296296296296298
5688,4.176470588235294
5689,3.5384615384615383
5690,3.1176470588235294
5691,4.328125
5692,3.669724770642202
5693,3.0535714285714284
5694,2.8
5695,4.25531914893617
5696,3.9760479041916166
5697,4.169491525423729
5698,3.828025477707006
5699,3.8897637795275593
5700,3.173076923076923
5701,3.9893617021276597
5702,3.887323943661972
5703,3.642857142857143
5704,3.9166666666666665
5705,3.839335180055402
5706,3.774703557312253
5707,3.6589861751152073
5708,3.7857142857142856
5709,2.303030303030303
5710,4.301204819277109
5711,4.0
5712,4.0
5713,3.4698795180722892
5714,3.8275862068965516
5715,3.858433734939759
5716,3.25
5717,3.4551282051282053
5718,4.529411764705882
5719,3.747967479674797
5720,3.652173913043478
5721,3.8617021276595747
5722,4.020833333333333
5723,3.7241379310344827
5724,3.8
5725,3.7621951219512195
5726,3.7864077669902914
5727,3.6354166666666665
5728,2.8656716417910446
5729,3.5308641975308643
5730,3.372413793103448
5731,3.6595744680851063
5732,4.006993006993007
5733,3.8857142857142857
5734,3.7435897435897436
5735,3.4689655172413794
5736,3.810810810810811
5737,3.0966183574879227
5738,3.7948717948717947
5739,3.84390243902439
5740,3.59375
5741,3.7450980392156863
5742,3.5757575757575757
5743,3.978723404255319
5744,3.1724137931034484
5745,3.4153846153846152
5746,3.8
5747,4.104651162790698
5748,3.8333333333333335
5749,3.1323529411764706
5750,4.185185185185185
5751,3.2242990654205608
5752,4.1923076923076925
5753,4.027777777777778
5754,4.064516129032258
5755,3.611111111111111
5756,3.978021978021978
5757,3.8
5758,4.173469387755102
5759,3.3552631578947367
5760,3.813953488372093
5761,3.6818181818181817
5762,3.5454545454545454
5763,3.142857142857143
5764,3.488888888888889
5765,3.6893203883495147
5766,3.1379310344827585
5767,3.3943661971830985
5768,3.8095238095238093
5769,4.193548387096774
5770,3.8079710144927534
5771,3.32
5772,3.0
5773,3.368131868131868
5774,4.2
5775,3.783333333333333
5776,3.6300578034682083
5777,3.8846153846153846
5778,3.7058823529411766
5779,3.7435897435897436
5780,3.8076923076923075
5781,4.093333333333334
5782,4.0
5783,4.090909090909091
5784,3.660377358490566
5785,3.3207547169811322
5786,3.6369426751592355
5787,4.119402985074627
5788,3.625
5789,3.9444444444444446
5790,4.220779220779221
5791,3.680722891566265
5792,3.672727272727273
5793,3.75
5794,3.7674418604651163
5795,3.87551867219917
5796,3.8666666666666667
5797,3.72
5798,3.875
5799,3.426470588235294
5800,3.9161290322580644
5801,3.53
5802,3.9591836734693877
5803,3.24
5804,3.731707317073171
5805,3.788732394366197
5806,3.5350877192982457
5807,3.3783783783783785
5808,3.1914893617021276
5809,3.830508474576271
5810,3.52755905511811
5811,4.069767441860465
5812,3.325
5813,3.888888888888889
5814,4.025862068965517
5815,3.7709923664122136
5816,3.6363636363636362
5817,3.7142857142857144
5818,3.7430555555555554
5819,3.6491228070175437
5820,3.9761904761904763
5821,4.077669902912621
5822,3.870748299319728
5823,3.7037037037037037
5824,3.804469273743017
5825,3.789808917197452
5826,3.164383561643836
5827,3.606060606060606
5828,3.142857142857143
5829,3.4350282485875705
5830,3.8260869565217392
5831,3.5526315789473686
5832,3.329842931937173
5833,2.8048780487804876
5834,3.88
5835,4.139130434782609
5836,4.242424242424242
5837,3.3666666666666667
5838,3.238095238095238
5839,3.925531914893617
5840,3.375
5841,3.4403669724770642
5842,3.875
5843,3.958904109589041
5844,4.6
5845,3.606837606837607
5846,4.285714285714286
5847,3.5238095238095237
5848,4.288135593220339
5849,3.85
5850,4.073170731707317
5851,3.543859649122807
5852,3.7211538461538463
5853,4.198863636363637
5854,3.4767441860465116
5855,3.539906103286385
5856,4.0701754385964914
5857,3.675675675675676
5858,4.0
5859,3.682926829268293
5860,4.111111111111111
5861,3.7017543859649122
5862,4.019607843137255
5863,3.9148936170212765
5864,3.8240343347639487
5865,3.2992700729927007
5866,3.65
5867,3.8550724637681157
5868,3.3
5869,3.9555555555555557
5870,3.624
5871,3.306122448979592
5872,3.3454545454545452
5873,3.8292682926829267
5874,3.1666666666666665
5875,4.0
5876,3.5
5877,3.633986928104575
5878,3.5638297872340425
5879,3.5039370078740157
5880,3.3216374269005846
5881,4.407407407407407
5882,4.381818181818182
5883,4.0
5884,4.066666666666666
5885,3.389705882352941
5886,3.9923076923076923
5887,3.1333333333333333
5888,4.16
5889,4.125
5890,3.544
5891,3.3628318584070795
5892,3.533333333333333
5893,3.4313099041533546
5894,3.5217391304347827
5895,3.227272727272727
5896,4.212765957446808
5897,3.8545454545454545
5898,3.207692307692308
5899,4.013888888888889
5900,4.205607476635514
5901,3.4038461538461537
5902,3.611111111111111
5903,4.471698113207547
5904,4.181818181818182
5905,3.5195530726256985
5906,3.739130434782609
5907,3.5555555555555554
5908,3.618181818181818
5909,3.533333333333333
5910,3.061224489795918
5911,3.423076923076923
5912,3.342857142857143
5913,3.4646464646464645
5914,4.428571428571429
5915,4.619047619047619
5916,3.826923076923077
5917,3.75
5918,3.85
5919,3.871794871794872
5920,4.086092715231788
5921,3.581818181818182
5922,4.0
5923,3.4382716049382718
5924,3.8659217877094973
5925,3.5108225108225106
5926,3.823529411764706
5927,3.510204081632653
5928,3.7532467532467533
5929,3.4166666666666665
5930,3.735294117647059
5931,3.6956521739130435
5932,4.44
5933,3.825503355704698
5934,3.4766355140186915
5935,3.9548387096774196
5936,3.6153846153846154
5937,3.9516129032258065
5938,3.806122448979592
5939,3.8129032258064517
5940,3.4358974358974357
5941,3.3846153846153846
5942,3.310344827586207
5943,3.2058823529411766
5944,3.72
5945,4.0212765957446805
5946,3.7777777777777777
5947,3.632911392405063
5948,3.8
5949,3.48
5950,3.76
5951,3.8513513513513513
5952,3.6
5953,3.782608695652174
5954,3.466666666666667
5955,3.2162162162162162
5956,4.140845070422535
5957,4.177083333333333
5958,3.5925925925925926
5959,3.2777777777777777
5960,3.6451612903225805
5961,3.4363636363636365
5962,4.103448275862069
5963,3.5714285714285716
5964,4.111111111111111
5965,3.669811320754717
5966,3.92
5967,3.4869565217391303
5968,3.877005347593583
5969,3.85
5970,3.8777777777777778
5971,3.6814159292035398
5972,3.6
5973,3.7466666666666666
5974,3.4680851063829787
5975,3.10989010989011
5976,3.7083333333333335
5977,3.951541850220264
5978,3.875
5979,3.75
5980,3.2444444444444445
5981,3.7523809523809524
5982,3.4545454545454546
5983,3.7142857142857144
5984,4.068181818181818
5985,3.2941176470588234
5986,3.967741935483871
5987,3.537037037037037
5988,3.72
5989,3.910891089108911
5990,3.4857142857142858
5991,3.9107142857142856
5992,3.75
5993,3.393939393939394
5994,3.7890625
5995,3.752173913043478
5996,3.8444444444444446
5997,3.0
5998,2.8529411764705883
5999,3.7375886524822697
6000,3.8669201520912546
6001,3.873015873015873
6002,3.727272727272727
6003,3.5
6004,3.6875
6005,3.586206896551724
6006,3.6984126984126986
6007,4.1
6008,3.515873015873016
6009,3.7355371900826446
6010,3.8875
6011,3.6929133858267718
6012,3.907488986784141
6013,2.814814814814815
6014,4.162790697674419
6015,3.4242424242424243
6016,3.837037037037037
6017,3.392857142857143
6018,3.5106382978723403
6019,3.9741379310344827
6020,3.559322033898305
6021,3.210526315789474
6022,3.235294117647059
6023,3.4482758620689653
6024,3.9130434782608696
6025,3.9280575539568345
6026,3.6384976525821595
6027,3.8256880733944953
6028,2.764705882352941
6029,4.015151515151516
6030,3.903225806451613
6031,3.764705882352941
6032,3.7884615384615383
6033,4.2631578947368425
6034,4.168
6035,3.6774193548387095
6036,3.847058823529412
6037,3.736842105263158
6038,3.75
6039,4.282258064516129
6040,3.606837606837607
6041,4.142857142857143
6042,3.28
6043,4.162790697674419
6044,3.2
6045,3.9178082191780823
6046,4.1395348837209305
6047,3.9298245614035086
6048,2.5833333333333335
6049,3.732142857142857
6050,3.9411764705882355
6051,3.9285714285714284
6052,3.991869918699187
6053,3.740740740740741
6054,4.0
6055,3.6666666666666665
6056,3.6451612903225805
6057,3.40625
6058,3.6466165413533833
6059,3.7058823529411766
6060,3.4242424242424243
6061,2.888888888888889
6062,3.8796296296296298
6063,3.830508474576271
6064,3.7567567567567566
6065,3.7291666666666665
6066,3.8275862068965516
6067,3.6904761904761907
6068,3.2135922330097086
6069,2.25
6070,3.625
6071,3.722513089005236
6072,3.3947368421052633
6073,3.643835616438356
6074,3.6984126984126986
6075,4.309523809523809
6076,3.877551020408163
6077,3.792452830188679
6078,3.264705882352941
6079,3.592233009708738
6080,3.740740740740741
6081,3.242424242424242
6082,3.95
6083,4.03030303030303
6084,3.896551724137931
6085,4.294117647058823
6086,3.5247524752475248
6087,3.7464788732394365
6088,3.730769230769231
6089,4.088888888888889
6090,4.163265306122449
6091,3.875
6092,4.197368421052632
6093,4.444444444444445
6094,3.7916666666666665
6095,4.09375
6096,3.843220338983051
6097,3.4285714285714284
6098,3.620967741935484
6099,3.5588235294117645
6100,3.73
6101,3.6285714285714286
6102,4.125
6103,3.3596491228070176
6104,4.221238938053097
6105,3.049019607843137
6106,3.6153846153846154
6107,3.893617021276596
6108,4.0576923076923075
6109,3.819277108433735
6110,4.4
6111,4.163522012578617
6112,3.3181818181818183
6113,3.831578947368421
6114,3.8333333333333335
6115,3.935064935064935
6116,3.5714285714285716
6117,3.9
6118,4.175438596491228
6119,2.85
6120,3.6
6121,3.75
6122,4.005464480874317
6123,3.7669172932330826
6124,3.8222222222222224
6125,4.166666666666667
6126,3.6666666666666665
6127,4.12396694214876
6128,3.8739495798319328
6129,3.585526315789474
6130,3.6973684210526314
6131,3.46875
6132,3.025
6133,3.6901408450704225
6134,3.4864864864864864
6135,3.5185185185185186
6136,3.585227272727273
6137,4.13986013986014
6138,3.584
6139,4.226666666666667
6140,3.75
6141,3.8395061728395063
6142,3.63768115942029
6143,3.6
6144,4.62962962962963
6145,3.9722222222222223
6146,3.5074626865671643
6147,4.330188679245283
6148,2.5
6149,3.56
6150,3.85
6151,3.3434343434343434
6152,3.575
6153,3.272727272727273
6154,3.8051470588235294
6155,4.042735042735043
6156,3.8333333333333335
6157,3.7209302325581395
6158,3.4285714285714284
6159,3.625
6160,2.9080459770114944
6161,3.6153846153846154
6162,3.3
6163,3.9411764705882355
6164,3.588235294117647
6165,3.823529411764706
6166,3.956989247311828
6167,3.4521739130434783
6168,3.512
6169,3.3178807947019866
6170,3.9576719576719577
6171,4.244897959183674
6172,3.4806201550387597
6173,3.491228070175439
6174,4.2032085561497325
6175,3.6511627906976742
6176,4.0
6177,3.357142857142857
6178,3.6666666666666665
6179,3.849056603773585
6180,3.1538461538461537
6181,2.727272727272727
6182,3.2142857142857144
6183,4.37037037037037
6184,3.076923076923077
6185,3.7142857142857144
6186,3.817204301075269
6187,3.4086021505376345
6188,3.8700696055684456
6189,4.138888888888889
6190,3.661764705882353
6191,4.3106060606060606
6192,3.0
6193,3.4615384615384617
6194,3.9642857142857144
6195,3.5595238095238093
6196,3.6153846153846154
6197,4.287671232876712
6198,3.975609756097561
6199,3.2822085889570554
6200,3.625
6201,3.484536082474227
6202,3.193548387096774
6203,2.88
6204,3.34375
6205,3.857142857142857
6206,3.6595744680851063
6207,4.233333333333333
6208,3.664473684210526
6209,4.105263157894737
6210,3.6785714285714284
6211,3.275
6212,3.4172185430463577
6213,3.6666666666666665
6214,3.9444444444444446
6215,3.7046413502109705
6216,3.2413793103448274
6217,3.3947368421052633
6218,3.9166666666666665
6219,3.849056603773585
6220,3.2048192771084336
6221,4.209302325581396
6222,3.635294117647059
6223,3.4
6224,3.7916666666666665
6225,3.865168539325843
6226,2.6315789473684212
6227,3.0
6228,3.1372549019607843
6229,3.9
6230,3.6444444444444444
6231,3.5478260869565217
6232,3.7532467532467533
6233,4.237288135593221
6234,3.891089108910891
6235,3.8309859154929575
6236,4.013513513513513
6237,3.4285714285714284
6238,3.3333333333333335
6239,3.7731958762886597
6240,4.0
6241,2.9583333333333335
6242,3.75
6243,3.9473684210526314
6244,4.178571428571429
6245,3.9186991869918697
6246,3.6923076923076925
6247,3.826923076923077
6248,3.5353535353535355
6249,3.3780487804878048
6250,4.176470588235294
6251,3.090909090909091
6252,4.013698630136986
6253,3.0935672514619883
6254,3.257142857142857
6255,3.851674641148325
6256,3.543046357615894
6257,3.0476190476190474
6258,4.116279069767442
6259,3.7847222222222223
6260,3.6767241379310347
6261,3.380952380952381
6262,4.0
6263,3.8679245283018866
6264,3.782051282051282
6265,3.7222222222222223
6266,3.775
6267,3.6875
6268,3.6176470588235294
6269,3.753846153846154
6270,3.6153846153846154
6271,3.409090909090909
6272,3.4646464646464645
6273,3.4757709251101323
6274,4.833333333333333
6275,3.727272727272727
6276,3.5760869565217392
6277,3.6153846153846154
6278,2.7142857142857144
6279,3.8676470588235294
6280,3.644628099173554
6281,3.701550387596899
6282,3.76
6283,3.324324324324324
6284,4.355263157894737
6285,4.342105263157895
6286,3.7586206896551726
6287,3.966019417475728
6288,3.6875
6289,3.6363636363636362
6290,3.476923076923077
6291,3.6470588235294117
6292,4.118343195266272
6293,3.2857142857142856
6294,3.75
6295,3.0
6296,3.8076923076923075
6297,3.3125
6298,3.507042253521127
6299,3.875
6300,3.6
6301,3.86046511627907
6302,3.433734939759036
6303,3.2753623188405796
6304,3.8727272727272726
6305,3.66966966966967
6306,3.787878787878788
6307,3.8
6308,3.2803738317757007
6309,3.509433962264151
6310,3.1875
6311,3.8461538461538463
6312,3.8846153846153846
6313,3.7868852459016393
6314,3.5077720207253886
6315,3.2
6316,3.7455357142857144
6317,4.638297872340425
6318,3.493150684931507
6319,3.054054054054054
6320,3.4408602150537635
6321,4.125
6322,3.9545454545454546
6323,4.035087719298246
6324,3.3
6325,3.3986928104575163
6326,3.4081632653061225
6327,3.67032967032967
6328,3.4871794871794872
6329,3.823529411764706
6330,3.3333333333333335
6331,3.548262548262548
6332,3.4
6333,3.161290322580645
6334,4.235294117647059
6335,3.4545454545454546
6336,3.8214285714285716
6337,3.1205211726384365
6338,4.25
6339,3.576923076923077
6340,3.6923076923076925
6341,3.888888888888889
6342,3.6446700507614214
6343,3.8620689655172415
6344,3.925233644859813
6345,3.579310344827586
6346,3.7906976744186047
6347,2.5384615384615383
6348,3.585526315789474
6349,3.652542372881356
6350,3.6103896103896105
6351,3.2142857142857144
6352,3.5714285714285716
6353,4.514705882352941
6354,2.6233766233766236
6355,4.0285714285714285
6356,4.176470588235294
6357,3.090909090909091
6358,3.6458333333333335
6359,2.44
6360,3.217391304347826
6361,4.191489361702128
6362,3.816
6363,3.7086614173228347
6364,3.317073170731707
6365,3.7241379310344827
6366,3.9722222222222223
6367,3.9411764705882355
6368,4.0
6369,3.68
6370,4.048148148148148
6371,3.873015873015873
6372,2.909090909090909
6373,3.216666666666667
6374,4.082191780821918
6375,3.3220338983050848
6376,3.5
6377,3.9779411764705883
6378,3.408450704225352
6379,2.857142857142857
6380,3.6153846153846154
6381,3.8115942028985508
6382,3.606060606060606
6383,3.872340425531915
6384,3.4074074074074074
6385,3.9285714285714284
6386,3.8461538461538463
6387,3.535031847133758
6388,3.68
6389,3.683333333333333
6390,3.5416666666666665
6391,3.2083333333333335
6392,3.6818181818181817
6393,3.2907801418439715
6394,3.6666666666666665
6395,3.27027027027027
6396,3.4946236559139785
6397,3.5072463768115942
6398,3.967479674796748
6399,3.2295081967213113
6400,3.875
6401,3.4661016949152543
6402,3.2333333333333334
6403,3.982905982905983
6404,3.5714285714285716
6405,3.549019607843137
6406,3.5220125786163523
6407,3.272727272727273
6408,3.473684210526316
6409,3.6979166666666665
6410,3.5344827586206895
6411,4.084905660377358
6412,3.9047619047619047
6413,3.359550561797753
6414,3.7246376811594204
6415,3.4
6416,3.6285714285714286
6417,3.9375
6418,3.0526315789473686
6419,3.7708333333333335
6420,3.4545454545454546
6421,4.01948051948052
6422,3.4615384615384617
6423,3.3461538461538463
6424,4.033898305084746
6425,3.142857142857143
6426,3.343137254901961
6427,3.6533333333333333
6428,3.89
6429,3.5952380952380953
6430,3.441860465116279
6431,3.25
6432,4.0
6433,3.8444444444444446
6434,3.2
6435,3.8275862068965516
6436,3.197860962566845
6437,3.3846153846153846
6438,3.8529411764705883
6439,3.234042553191489
6440,3.7291666666666665
6441,4.0
6442,3.892
6443,3.6
6444,4.133333333333334
6445,4.129032258064516
6446,3.8260869565217392
6447,3.4174757281553396
6448,3.764705882352941
6449,2.4
6450,3.242857142857143
6451,3.8026315789473686
6452,4.0
6453,3.1666666666666665
6454,4.290322580645161
6455,4.224489795918367
6456,3.591549295774648
6457,4.294117647058823
6458,4.0
6459,4.076923076923077
6460,3.5434782608695654
6461,3.207547169811321
6462,3.735294117647059
6463,3.76
6464,3.787878787878788
6465,4.317073170731708
6466,3.4485981308411215
6467,3.608695652173913
6468,3.66412213740458
6469,4.055555555555555
6470,3.746031746031746
6471,4.5
6472,3.706896551724138
6473,3.839160839160839
6474,4.532846715328467
6475,4.25
6476,4.075757575757576
6477,3.595505617977528
6478,3.717948717948718
6479,3.6666666666666665
6480,3.3333333333333335
6481,4.076923076923077
6482,3.730769230769231
6483,3.7751937984496124
6484,3.9207317073170733
6485,3.791044776119403
6486,3.652173913043478
6487,4.0344827586206895
6488,3.5842696629213484
6489,3.920353982300885
6490,4.666666666666667
6491,3.7941176470588234
6492,3.3873873873873874
6493,3.4814814814814814
6494,3.8333333333333335
6495,3.5076923076923077
6496,4.0
6497,3.4193548387096775
6498,3.5925925925925926
6499,3.3846153846153846
6500,3.48868778280543
6501,3.4444444444444446
6502,3.9565217391304346
6503,2.9206349206349205
6504,3.893617021276596
6505,3.388888888888889
6506,3.75
6507,4.037735849056604
6508,3.5510204081632653
6509,4.305732484076433
6510,3.543307086614173
6511,3.608695652173913
6512,4.271844660194175
6513,2.9101123595505616
6514,3.8333333333333335
6515,3.5303030303030303
6516,3.4285714285714284
6517,3.1785714285714284
6518,3.9716981132075473
6519,3.4444444444444446
6520,3.452054794520548
6521,3.096330275229358
6522,3.6
6523,4.069767441860465
6524,3.8548387096774195
6525,4.27027027027027
6526,3.7583333333333333
6527,3.6835016835016834
6528,3.9494949494949494
6529,3.2
6530,3.6363636363636362
6531,3.8832684824902723
6532,4.045112781954887
6533,2.5
6534,3.176470588235294
6535,3.7510548523206753
6536,3.4827586206896552
6537,3.25
6538,3.92
6539,3.7142857142857144
6540,2.8780487804878048
6541,3.329004329004329
6542,3.9921875
6543,3.641025641025641
6544,3.650485436893204
6545,3.611428571428571
6546,4.061224489795919
6547,3.189189189189189
6548,4.076923076923077
6549,3.21875
6550,4.312
6551,4.0
6552,3.242424242424242
6553,3.0
6554,4.253521126760563
6555,4.0285714285714285
6556,3.977653631284916
6557,3.4
6558,3.46218487394958
6559,4.275862068965517
6560,3.3333333333333335
6561,3.0609756097560976
6562,3.852216748768473
6563,3.118279569892473
6564,3.4925373134328357
6565,3.245614035087719
6566,3.7222222222222223
6567,3.9166666666666665
6568,3.5416666666666665
6569,3.6666666666666665
6570,3.567901234567901
6571,3.8225806451612905
6572,3.8904109589041096
6573,3.6222222222222222
6574,3.7058823529411766
6575,3.7281553398058254
6576,4.083333333333333
6577,4.0
6578,3.9058823529411764
6579,3.0833333333333335
6580,3.4078947368421053
6581,3.6903225806451614
6582,2.8333333333333335
6583,3.5779816513761467
6584,3.7708333333333335
6585,2.5
6586,3.24
6587,3.3469387755102042
6588,3.9602649006622515
6589,3.814814814814815
6590,4.375
6591,3.747967479674797
6592,4.260869565217392
6593,3.5384615384615383
6594,4.333333333333333
6595,4.074712643678161
6596,3.076923076923077
6597,3.961864406779661
6598,3.777027027027027
6599,4.103448275862069
6600,3.225806451612903
6601,3.4565217391304346
6602,3.925925925925926
6603,2.739130434782609
6604,4.136363636363637
6605,3.9523809523809526
6606,3.6
6607,3.2857142857142856
6608,4.066666666666666
6609,3.7142857142857144
6610,4.2
6611,3.6125
6612,3.9662162162162162
6613,3.5714285714285716
6614,3.9278350515463916
6615,3.0869565217391304
6616,3.5789473684210527
6617,3.9423076923076925
6618,4.0
6619,3.6103896103896105
6620,3.2818791946308723
6621,3.782608695652174
6622,3.076923076923077
6623,3.6885245901639343
6624,3.1311475409836067
6625,4.4868421052631575
6626,4.074074074074074
6627,3.3636363636363638
6628,3.9529411764705884
6629,4.0
6630,3.1176470588235294
6631,4.163265306122449
6632,3.7450980392156863
6633,3.689655172413793
6634,3.525
6635,3.611111111111111
6636,3.8
6637,3.0
6638,3.6271186440677967
6639,3.825
6640,3.3773584905660377
6641,3.2777777777777777
6642,3.764705882352941
6643,3.2711864406779663
6644,3.108108108108108
6645,3.933333333333333
6646,3.6
6647,3.8125
6648,3.8115942028985508
6649,2.4
6650,4.186046511627907
6651,3.5384615384615383
6652,3.480769230769231
6653,3.402439024390244
6654,3.6
6655,3.959016393442623
6656,3.185185185185185
6657,3.7837837837837838
6658,3.54421768707483
6659,3.5961538461538463
6660,3.8529411764705883
6661,3.382716049382716
6662,3.7058823529411766
6663,3.1621621621621623
6664,4.041666666666667
6665,4.038461538461538
6666,3.9310344827586206
6667,3.8275862068965516
6668,3.2127659574468086
6669,3.806603773584906
6670,4.486486486486487
6671,4.3283582089552235
6672,3.5625
6673,3.8181818181818183
6674,3.8095238095238093
6675,3.35
6676,3.875
6677,4.3125
6678,4.1
6679,3.431578947368421
6680,3.7333333333333334
6681,4.065789473684211
6682,4.329411764705882
6683,3.945945945945946
6684,3.859154929577465
6685,3.909090909090909
6686,4.589743589743589
6687,3.579710144927536
6688,4.083333333333333
6689,3.4545454545454546
6690,3.80188679245283
6691,3.975609756097561
6692,4.333333333333333
6693,3.8421052631578947
6694,3.63953488372093
6695,4.428571428571429
6696,2.32
6697,3.9130434782608696
6698,3.9591836734693877
6699,3.88125
6700,4.245283018867925
6701,3.4680851063829787
6702,3.533333333333333
6703,3.433333333333333
6704,3.8333333333333335
6705,3.7906976744186047
6706,4.075757575757576
6707,3.225806451612903
